#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.177741388114 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.1357000000      1.14400436      0.3284723695E-01
  -0.1356000000      1.14672549      0.3279006620E-01
  -0.1355000000      1.14944663      0.3273331763E-01
  -0.1354000000      1.15216777      0.3267698934E-01
  -0.1353000000      1.15488891      0.3262107947E-01
  -0.1352000000      1.15761005      0.3256558615E-01
  -0.1351000000      1.16033119      0.3251050757E-01
  -0.1350000000      1.16305232      0.3245584192E-01
  -0.1349000000      1.16577346      0.3240158740E-01
  -0.1348000000      1.16849460      0.3234774228E-01
  -0.1347000000      1.17121574      0.3229430479E-01
  -0.1346000000      1.17393688      0.3224127323E-01
  -0.1345000000      1.17665802      0.3218864589E-01
  -0.1344000000      1.17937916      0.3213642111E-01
  -0.1343000000      1.18210029      0.3208459722E-01
  -0.1342000000      1.18482143      0.3203317260E-01
  -0.1341000000      1.18754257      0.3198214562E-01
  -0.1340000000      1.19026371      0.3193151469E-01
  -0.1339000000      1.19298485      0.3188127823E-01
  -0.1338000000      1.19570599      0.3183143470E-01
  -0.1337000000      1.19842712      0.3178198255E-01
  -0.1336000000      1.20114826      0.3173292026E-01
  -0.1335000000      1.20386940      0.3168424633E-01
  -0.1334000000      1.20659054      0.3163595929E-01
  -0.1333000000      1.20931168      0.3158805767E-01
  -0.1332000000      1.21203282      0.3154054003E-01
  -0.1331000000      1.21475395      0.3149340493E-01
  -0.1330000000      1.21747509      0.3144665098E-01
  -0.1329000000      1.22019623      0.3140027678E-01
  -0.1328000000      1.22291737      0.3135428095E-01
  -0.1327000000      1.22563851      0.3130866213E-01
  -0.1326000000      1.22835965      0.3126341900E-01
  -0.1325000000      1.23108078      0.3121855021E-01
  -0.1324000000      1.23380192      0.3117405447E-01
  -0.1323000000      1.23652306      0.3112993048E-01
  -0.1322000000      1.23924420      0.3108617696E-01
  -0.1321000000      1.24196534      0.3104279267E-01
  -0.1320000000      1.24468648      0.3099977634E-01
  -0.1319000000      1.24740762      0.3095712676E-01
  -0.1318000000      1.25012875      0.3091484271E-01
  -0.1317000000      1.25284989      0.3087292299E-01
  -0.1316000000      1.25557103      0.3083136643E-01
  -0.1315000000      1.25829217      0.3079017184E-01
  -0.1314000000      1.26101331      0.3074933808E-01
  -0.1313000000      1.26373445      0.3070886401E-01
  -0.1312000000      1.26645558      0.3066874850E-01
  -0.1311000000      1.26917672      0.3062899045E-01
  -0.1310000000      1.27189786      0.3058958875E-01
  -0.1309000000      1.27461900      0.3055054232E-01
  -0.1308000000      1.27734014      0.3051185010E-01
  -0.1307000000      1.28006128      0.3047351102E-01
  -0.1306000000      1.28278241      0.3043552405E-01
  -0.1305000000      1.28550355      0.3039788815E-01
  -0.1304000000      1.28822469      0.3036060232E-01
  -0.1303000000      1.29094583      0.3032366554E-01
  -0.1302000000      1.29366697      0.3028707683E-01
  -0.1301000000      1.29638811      0.3025083520E-01
  -0.1300000000      1.29910924      0.3021493971E-01
  -0.1299000000      1.30183038      0.3017938938E-01
  -0.1298000000      1.30455152      0.3014418329E-01
  -0.1297000000      1.30727266      0.3010932050E-01
  -0.1296000000      1.30999380      0.3007480010E-01
  -0.1295000000      1.31271494      0.3004062119E-01
  -0.1294000000      1.31543608      0.3000678287E-01
  -0.1293000000      1.31815721      0.2997328427E-01
  -0.1292000000      1.32087835      0.2994012451E-01
  -0.1291000000      1.32359949      0.2990730273E-01
  -0.1290000000      1.32632063      0.2987481811E-01
  -0.1289000000      1.32904177      0.2984266979E-01
  -0.1288000000      1.33176291      0.2981085695E-01
  -0.1287000000      1.33448404      0.2977937879E-01
  -0.1286000000      1.33720518      0.2974823450E-01
  -0.1285000000      1.33992632      0.2971742330E-01
  -0.1284000000      1.34264746      0.2968694440E-01
  -0.1283000000      1.34536860      0.2965679703E-01
  -0.1282000000      1.34808974      0.2962698044E-01
  -0.1281000000      1.35081087      0.2959749388E-01
  -0.1280000000      1.35353201      0.2956833662E-01
  -0.1279000000      1.35625315      0.2953950792E-01
  -0.1278000000      1.35897429      0.2951100707E-01
  -0.1277000000      1.36169543      0.2948283337E-01
  -0.1276000000      1.36441657      0.2945498612E-01
  -0.1275000000      1.36713770      0.2942746463E-01
  -0.1274000000      1.36985884      0.2940026823E-01
  -0.1273000000      1.37257998      0.2937339624E-01
  -0.1272000000      1.37530112      0.2934684803E-01
  -0.1271000000      1.37802226      0.2932062293E-01
  -0.1270000000      1.38074340      0.2929472031E-01
  -0.1269000000      1.38346454      0.2926913954E-01
  -0.1268000000      1.38618567      0.2924388002E-01
  -0.1267000000      1.38890681      0.2921894112E-01
  -0.1266000000      1.39162795      0.2919432224E-01
  -0.1265000000      1.39434909      0.2917002281E-01
  -0.1264000000      1.39707023      0.2914604224E-01
  -0.1263000000      1.39979137      0.2912237995E-01
  -0.1262000000      1.40251250      0.2909903540E-01
  -0.1261000000      1.40523364      0.2907600801E-01
  -0.1260000000      1.40795478      0.2905329725E-01
  -0.1259000000      1.41067592      0.2903090259E-01
  -0.1258000000      1.41339706      0.2900882350E-01
  -0.1257000000      1.41611820      0.2898705945E-01
  -0.1256000000      1.41883933      0.2896560996E-01
  -0.1255000000      1.42156047      0.2894447450E-01
  -0.1254000000      1.42428161      0.2892365260E-01
  -0.1253000000      1.42700275      0.2890314377E-01
  -0.1252000000      1.42972389      0.2888294753E-01
  -0.1251000000      1.43244503      0.2886306343E-01
  -0.1250000000      1.43516616      0.2884349101E-01
  -0.1249000000      1.43788730      0.2882422981E-01
  -0.1248000000      1.44060844      0.2880527941E-01
  -0.1247000000      1.44332958      0.2878663936E-01
  -0.1246000000      1.44605072      0.2876830925E-01
  -0.1245000000      1.44877186      0.2875028867E-01
  -0.1244000000      1.45149300      0.2873257720E-01
  -0.1243000000      1.45421413      0.2871517445E-01
  -0.1242000000      1.45693527      0.2869808004E-01
  -0.1241000000      1.45965641      0.2868129357E-01
  -0.1240000000      1.46237755      0.2866481469E-01
  -0.1239000000      1.46509869      0.2864864302E-01
  -0.1238000000      1.46781983      0.2863277821E-01
  -0.1237000000      1.47054096      0.2861721991E-01
  -0.1236000000      1.47326210      0.2860196778E-01
  -0.1235000000      1.47598324      0.2858702149E-01
  -0.1234000000      1.47870438      0.2857238072E-01
  -0.1233000000      1.48142552      0.2855804515E-01
  -0.1232000000      1.48414666      0.2854401447E-01
  -0.1231000000      1.48686779      0.2853028839E-01
  -0.1230000000      1.48958893      0.2851686662E-01
  -0.1229000000      1.49231007      0.2850374887E-01
  -0.1228000000      1.49503121      0.2849093486E-01
  -0.1227000000      1.49775235      0.2847842433E-01
  -0.1226000000      1.50047349      0.2846621703E-01
  -0.1225000000      1.50319462      0.2845431269E-01
  -0.1224000000      1.50591576      0.2844271108E-01
  -0.1223000000      1.50863690      0.2843141197E-01
  -0.1222000000      1.51135804      0.2842041511E-01
  -0.1221000000      1.51407918      0.2840972031E-01
  -0.1220000000      1.51680032      0.2839932734E-01
  -0.1219000000      1.51952146      0.2838923601E-01
  -0.1218000000      1.52224259      0.2837944611E-01
  -0.1217000000      1.52496373      0.2836995747E-01
  -0.1216000000      1.52768487      0.2836076990E-01
  -0.1215000000      1.53040601      0.2835188323E-01
  -0.1214000000      1.53312715      0.2834329730E-01
  -0.1213000000      1.53584829      0.2833501195E-01
  -0.1212000000      1.53856942      0.2832702704E-01
  -0.1211000000      1.54129056      0.2831934243E-01
  -0.1210000000      1.54401170      0.2831195799E-01
  -0.1209000000      1.54673284      0.2830487359E-01
  -0.1208000000      1.54945398      0.2829808913E-01
  -0.1207000000      1.55217512      0.2829160449E-01
  -0.1206000000      1.55489625      0.2828541958E-01
  -0.1205000000      1.55761739      0.2827953430E-01
  -0.1204000000      1.56033853      0.2827394858E-01
  -0.1203000000      1.56305967      0.2826866233E-01
  -0.1202000000      1.56578081      0.2826367551E-01
  -0.1201000000      1.56850195      0.2825898804E-01
  -0.1200000000      1.57122308      0.2825459987E-01
  -0.1199000000      1.57394422      0.2825051098E-01
  -0.1198000000      1.57666536      0.2824672132E-01
  -0.1197000000      1.57938650      0.2824323087E-01
  -0.1196000000      1.58210764      0.2824003961E-01
  -0.1195000000      1.58482878      0.2823714754E-01
  -0.1194000000      1.58754992      0.2823455466E-01
  -0.1193000000      1.59027105      0.2823226097E-01
  -0.1192000000      1.59299219      0.2823026650E-01
  -0.1191000000      1.59571333      0.2822857127E-01
  -0.1190000000      1.59843447      0.2822717531E-01
  -0.1189000000      1.60115561      0.2822607867E-01
  -0.1188000000      1.60387675      0.2822528140E-01
  -0.1187000000      1.60659788      0.2822478356E-01
  -0.1186000000      1.60931902      0.2822458521E-01
  -0.1185000000      1.61204016      0.2822468645E-01
  -0.1184000000      1.61476130      0.2822508734E-01
  -0.1183000000      1.61748244      0.2822578800E-01
  -0.1182000000      1.62020358      0.2822678852E-01
  -0.1181000000      1.62292471      0.2822808901E-01
  -0.1180000000      1.62564585      0.2822968960E-01
  -0.1179000000      1.62836699      0.2823159042E-01
  -0.1178000000      1.63108813      0.2823379161E-01
  -0.1177000000      1.63380927      0.2823629331E-01
  -0.1176000000      1.63653041      0.2823909569E-01
  -0.1175000000      1.63925154      0.2824219892E-01
  -0.1174000000      1.64197268      0.2824560316E-01
  -0.1173000000      1.64469382      0.2824930861E-01
  -0.1172000000      1.64741496      0.2825331546E-01
  -0.1171000000      1.65013610      0.2825762392E-01
  -0.1170000000      1.65285724      0.2826223419E-01
  -0.1169000000      1.65557838      0.2826714651E-01
  -0.1168000000      1.65829951      0.2827236110E-01
  -0.1167000000      1.66102065      0.2827787821E-01
  -0.1166000000      1.66374179      0.2828369810E-01
  -0.1165000000      1.66646293      0.2828982101E-01
  -0.1164000000      1.66918407      0.2829624724E-01
  -0.1163000000      1.67190521      0.2830297704E-01
  -0.1162000000      1.67462634      0.2831001073E-01
  -0.1161000000      1.67734748      0.2831734860E-01
  -0.1160000000      1.68006862      0.2832499097E-01
  -0.1159000000      1.68278976      0.2833293815E-01
  -0.1158000000      1.68551090      0.2834119047E-01
  -0.1157000000      1.68823204      0.2834974829E-01
  -0.1156000000      1.69095317      0.2835861195E-01
  -0.1155000000      1.69367431      0.2836778182E-01
  -0.1154000000      1.69639545      0.2837725827E-01
  -0.1153000000      1.69911659      0.2838704169E-01
  -0.1152000000      1.70183773      0.2839713247E-01
  -0.1151000000      1.70455887      0.2840753102E-01
  -0.1150000000      1.70728000      0.2841823775E-01
  -0.1149000000      1.71000114      0.2842925310E-01
  -0.1148000000      1.71272228      0.2844057749E-01
  -0.1147000000      1.71544342      0.2845221139E-01
  -0.1146000000      1.71816456      0.2846415526E-01
  -0.1145000000      1.72088570      0.2847640956E-01
  -0.1144000000      1.72360684      0.2848897478E-01
  -0.1143000000      1.72632797      0.2850185142E-01
  -0.1142000000      1.72904911      0.2851503998E-01
  -0.1141000000      1.73177025      0.2852854098E-01
  -0.1140000000      1.73449139      0.2854235496E-01
  -0.1139000000      1.73721253      0.2855648245E-01
  -0.1138000000      1.73993367      0.2857092401E-01
  -0.1137000000      1.74265480      0.2858568021E-01
  -0.1136000000      1.74537594      0.2860075162E-01
  -0.1135000000      1.74809708      0.2861613883E-01
  -0.1134000000      1.75081822      0.2863184246E-01
  -0.1133000000      1.75353936      0.2864786310E-01
  -0.1132000000      1.75626050      0.2866420140E-01
  -0.1131000000      1.75898163      0.2868085799E-01
  -0.1130000000      1.76170277      0.2869783353E-01
  -0.1129000000      1.76442391      0.2871512868E-01
  -0.1128000000      1.76714505      0.2873274413E-01
  -0.1127000000      1.76986619      0.2875068056E-01
  -0.1126000000      1.77258733      0.2876893867E-01
  -0.1125000000      1.77530846      0.2878751920E-01
  -0.1124000000      1.77802960      0.2880642287E-01
  -0.1123000000      1.78075074      0.2882565043E-01
  -0.1122000000      1.78347188      0.2884520264E-01
  -0.1121000000      1.78619302      0.2886508027E-01
  -0.1120000000      1.78891416      0.2888528412E-01
  -0.1119000000      1.79163530      0.2890581497E-01
  -0.1118000000      1.79435643      0.2892667365E-01
  -0.1117000000      1.79707757      0.2894786099E-01
  -0.1116000000      1.79979871      0.2896937783E-01
  -0.1115000000      1.80251985      0.2899122503E-01
  -0.1114000000      1.80524099      0.2901340347E-01
  -0.1113000000      1.80796213      0.2903591403E-01
  -0.1112000000      1.81068326      0.2905875763E-01
  -0.1111000000      1.81340440      0.2908193517E-01
  -0.1110000000      1.81612554      0.2910544759E-01
  -0.1109000000      1.81884668      0.2912929584E-01
  -0.1108000000      1.82156782      0.2915348089E-01
  -0.1107000000      1.82428896      0.2917800372E-01
  -0.1106000000      1.82701009      0.2920286532E-01
  -0.1105000000      1.82973123      0.2922806670E-01
  -0.1104000000      1.83245237      0.2925360890E-01
  -0.1103000000      1.83517351      0.2927949297E-01
  -0.1102000000      1.83789465      0.2930571995E-01
  -0.1101000000      1.84061579      0.2933229093E-01
  -0.1100000000      1.84333692      0.2935920701E-01
  -0.1099000000      1.84605806      0.2938646929E-01
  -0.1098000000      1.84877920      0.2941407891E-01
  -0.1097000000      1.85150034      0.2944203701E-01
  -0.1096000000      1.85422148      0.2947034475E-01
  -0.1095000000      1.85694262      0.2949900331E-01
  -0.1094000000      1.85966376      0.2952801390E-01
  -0.1093000000      1.86238489      0.2955737773E-01
  -0.1092000000      1.86510603      0.2958709603E-01
  -0.1091000000      1.86782717      0.2961717005E-01
  -0.1090000000      1.87054831      0.2964760108E-01
  -0.1089000000      1.87326945      0.2967839038E-01
  -0.1088000000      1.87599059      0.2970953929E-01
  -0.1087000000      1.87871172      0.2974104911E-01
  -0.1086000000      1.88143286      0.2977292120E-01
  -0.1085000000      1.88415400      0.2980515692E-01
  -0.1084000000      1.88687514      0.2983775766E-01
  -0.1083000000      1.88959628      0.2987072483E-01
  -0.1082000000      1.89231742      0.2990405984E-01
  -0.1081000000      1.89503855      0.2993776413E-01
  -0.1080000000      1.89775969      0.2997183919E-01
  -0.1079000000      1.90048083      0.3000628648E-01
  -0.1078000000      1.90320197      0.3004110752E-01
  -0.1077000000      1.90592311      0.3007630383E-01
  -0.1076000000      1.90864425      0.3011187696E-01
