#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.172517414142 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.1421000000      0.82769994      0.6240238812E-03
  -0.1420000000      0.83042107      0.6225438701E-03
  -0.1419000000      0.83314221      0.6210696968E-03
  -0.1418000000      0.83586335      0.6196013601E-03
  -0.1417000000      0.83858449      0.6181388591E-03
  -0.1416000000      0.84130563      0.6166821926E-03
  -0.1415000000      0.84402677      0.6152313591E-03
  -0.1414000000      0.84674791      0.6137863571E-03
  -0.1413000000      0.84946904      0.6123471851E-03
  -0.1412000000      0.85219018      0.6109138412E-03
  -0.1411000000      0.85491132      0.6094863236E-03
  -0.1410000000      0.85763246      0.6080646303E-03
  -0.1409000000      0.86035360      0.6066487590E-03
  -0.1408000000      0.86307474      0.6052387075E-03
  -0.1407000000      0.86579587      0.6038344733E-03
  -0.1406000000      0.86851701      0.6024360538E-03
  -0.1405000000      0.87123815      0.6010434464E-03
  -0.1404000000      0.87395929      0.5996566482E-03
  -0.1403000000      0.87668043      0.5982756563E-03
  -0.1402000000      0.87940157      0.5969004674E-03
  -0.1401000000      0.88212270      0.5955310785E-03
  -0.1400000000      0.88484384      0.5941674861E-03
  -0.1399000000      0.88756498      0.5928096867E-03
  -0.1398000000      0.89028612      0.5914576768E-03
  -0.1397000000      0.89300726      0.5901114524E-03
  -0.1396000000      0.89572840      0.5887710098E-03
  -0.1395000000      0.89844953      0.5874363448E-03
  -0.1394000000      0.90117067      0.5861074534E-03
  -0.1393000000      0.90389181      0.5847843313E-03
  -0.1392000000      0.90661295      0.5834669740E-03
  -0.1391000000      0.90933409      0.5821553770E-03
  -0.1390000000      0.91205523      0.5808495356E-03
  -0.1389000000      0.91477637      0.5795494450E-03
  -0.1388000000      0.91749750      0.5782551003E-03
  -0.1387000000      0.92021864      0.5769664964E-03
  -0.1386000000      0.92293978      0.5756836283E-03
  -0.1385000000      0.92566092      0.5744064904E-03
  -0.1384000000      0.92838206      0.5731350775E-03
  -0.1383000000      0.93110320      0.5718693840E-03
  -0.1382000000      0.93382433      0.5706094042E-03
  -0.1381000000      0.93654547      0.5693551323E-03
  -0.1380000000      0.93926661      0.5681065624E-03
  -0.1379000000      0.94198775      0.5668636885E-03
  -0.1378000000      0.94470889      0.5656265044E-03
  -0.1377000000      0.94743003      0.5643950038E-03
  -0.1376000000      0.95015116      0.5631691804E-03
  -0.1375000000      0.95287230      0.5619490276E-03
  -0.1374000000      0.95559344      0.5607345389E-03
  -0.1373000000      0.95831458      0.5595257074E-03
  -0.1372000000      0.96103572      0.5583225264E-03
  -0.1371000000      0.96375686      0.5571249888E-03
  -0.1370000000      0.96647799      0.5559330877E-03
  -0.1369000000      0.96919913      0.5547468157E-03
  -0.1368000000      0.97192027      0.5535661657E-03
  -0.1367000000      0.97464141      0.5523911302E-03
  -0.1366000000      0.97736255      0.5512217017E-03
  -0.1365000000      0.98008369      0.5500578725E-03
  -0.1364000000      0.98280483      0.5488996350E-03
  -0.1363000000      0.98552596      0.5477469814E-03
  -0.1362000000      0.98824710      0.5465999036E-03
  -0.1361000000      0.99096824      0.5454583936E-03
  -0.1360000000      0.99368938      0.5443224434E-03
  -0.1359000000      0.99641052      0.5431920446E-03
  -0.1358000000      0.99913166      0.5420671889E-03
  -0.1357000000      1.00185279      0.5409478680E-03
  -0.1356000000      1.00457393      0.5398340732E-03
  -0.1355000000      1.00729507      0.5387257959E-03
  -0.1354000000      1.01001621      0.5376230273E-03
  -0.1353000000      1.01273735      0.5365257588E-03
  -0.1352000000      1.01545849      0.5354339813E-03
  -0.1351000000      1.01817962      0.5343476859E-03
  -0.1350000000      1.02090076      0.5332668634E-03
  -0.1349000000      1.02362190      0.5321915046E-03
  -0.1348000000      1.02634304      0.5311216004E-03
  -0.1347000000      1.02906418      0.5300571413E-03
  -0.1346000000      1.03178532      0.5289981178E-03
  -0.1345000000      1.03450645      0.5279445205E-03
  -0.1344000000      1.03722759      0.5268963398E-03
  -0.1343000000      1.03994873      0.5258535659E-03
  -0.1342000000      1.04266987      0.5248161890E-03
  -0.1341000000      1.04539101      0.5237841993E-03
  -0.1340000000      1.04811215      0.5227575868E-03
  -0.1339000000      1.05083329      0.5217363416E-03
  -0.1338000000      1.05355442      0.5207204536E-03
  -0.1337000000      1.05627556      0.5197099125E-03
  -0.1336000000      1.05899670      0.5187047081E-03
  -0.1335000000      1.06171784      0.5177048301E-03
  -0.1334000000      1.06443898      0.5167102682E-03
  -0.1333000000      1.06716012      0.5157210118E-03
  -0.1332000000      1.06988125      0.5147370505E-03
  -0.1331000000      1.07260239      0.5137583736E-03
  -0.1330000000      1.07532353      0.5127849705E-03
  -0.1329000000      1.07804467      0.5118168305E-03
  -0.1328000000      1.08076581      0.5108539427E-03
  -0.1327000000      1.08348695      0.5098962963E-03
  -0.1326000000      1.08620808      0.5089438804E-03
  -0.1325000000      1.08892922      0.5079966840E-03
  -0.1324000000      1.09165036      0.5070546960E-03
  -0.1323000000      1.09437150      0.5061179055E-03
  -0.1322000000      1.09709264      0.5051863011E-03
  -0.1321000000      1.09981378      0.5042598718E-03
  -0.1320000000      1.10253491      0.5033386062E-03
  -0.1319000000      1.10525605      0.5024224930E-03
  -0.1318000000      1.10797719      0.5015115209E-03
  -0.1317000000      1.11069833      0.5006056784E-03
  -0.1316000000      1.11341947      0.4997049541E-03
  -0.1315000000      1.11614061      0.4988093364E-03
  -0.1314000000      1.11886175      0.4979188137E-03
  -0.1313000000      1.12158288      0.4970333745E-03
  -0.1312000000      1.12430402      0.4961530071E-03
  -0.1311000000      1.12702516      0.4952776998E-03
  -0.1310000000      1.12974630      0.4944074408E-03
  -0.1309000000      1.13246744      0.4935422183E-03
  -0.1308000000      1.13518858      0.4926820206E-03
  -0.1307000000      1.13790971      0.4918268357E-03
  -0.1306000000      1.14063085      0.4909766517E-03
  -0.1305000000      1.14335199      0.4901314568E-03
  -0.1304000000      1.14607313      0.4892912388E-03
  -0.1303000000      1.14879427      0.4884559859E-03
  -0.1302000000      1.15151541      0.4876256859E-03
  -0.1301000000      1.15423654      0.4868003267E-03
  -0.1300000000      1.15695768      0.4859798963E-03
  -0.1299000000      1.15967882      0.4851643825E-03
  -0.1298000000      1.16239996      0.4843537731E-03
  -0.1297000000      1.16512110      0.4835480560E-03
  -0.1296000000      1.16784224      0.4827472189E-03
  -0.1295000000      1.17056337      0.4819512495E-03
  -0.1294000000      1.17328451      0.4811601356E-03
  -0.1293000000      1.17600565      0.4803738649E-03
  -0.1292000000      1.17872679      0.4795924251E-03
  -0.1291000000      1.18144793      0.4788158037E-03
  -0.1290000000      1.18416907      0.4780439885E-03
  -0.1289000000      1.18689021      0.4772769671E-03
  -0.1288000000      1.18961134      0.4765147270E-03
  -0.1287000000      1.19233248      0.4757572558E-03
  -0.1286000000      1.19505362      0.4750045412E-03
  -0.1285000000      1.19777476      0.4742565706E-03
  -0.1284000000      1.20049590      0.4735133316E-03
  -0.1283000000      1.20321704      0.4727748118E-03
  -0.1282000000      1.20593817      0.4720409986E-03
  -0.1281000000      1.20865931      0.4713118795E-03
  -0.1280000000      1.21138045      0.4705874421E-03
  -0.1279000000      1.21410159      0.4698676738E-03
  -0.1278000000      1.21682273      0.4691525620E-03
  -0.1277000000      1.21954387      0.4684420944E-03
  -0.1276000000      1.22226500      0.4677362583E-03
  -0.1275000000      1.22498614      0.4670350412E-03
  -0.1274000000      1.22770728      0.4663384306E-03
  -0.1273000000      1.23042842      0.4656464138E-03
  -0.1272000000      1.23314956      0.4649589785E-03
  -0.1271000000      1.23587070      0.4642761120E-03
  -0.1270000000      1.23859183      0.4635978018E-03
  -0.1269000000      1.24131297      0.4629240353E-03
  -0.1268000000      1.24403411      0.4622548000E-03
  -0.1267000000      1.24675525      0.4615900834E-03
  -0.1266000000      1.24947639      0.4609298730E-03
  -0.1265000000      1.25219753      0.4602741561E-03
  -0.1264000000      1.25491867      0.4596229204E-03
  -0.1263000000      1.25763980      0.4589761533E-03
  -0.1262000000      1.26036094      0.4583338422E-03
  -0.1261000000      1.26308208      0.4576959748E-03
  -0.1260000000      1.26580322      0.4570625384E-03
  -0.1259000000      1.26852436      0.4564335208E-03
  -0.1258000000      1.27124550      0.4558089093E-03
  -0.1257000000      1.27396663      0.4551886915E-03
  -0.1256000000      1.27668777      0.4545728550E-03
  -0.1255000000      1.27940891      0.4539613875E-03
  -0.1254000000      1.28213005      0.4533542764E-03
  -0.1253000000      1.28485119      0.4527515095E-03
  -0.1252000000      1.28757233      0.4521530742E-03
  -0.1251000000      1.29029346      0.4515589584E-03
  -0.1250000000      1.29301460      0.4509691497E-03
  -0.1249000000      1.29573574      0.4503836357E-03
  -0.1248000000      1.29845688      0.4498024042E-03
  -0.1247000000      1.30117802      0.4492254429E-03
  -0.1246000000      1.30389916      0.4486527396E-03
  -0.1245000000      1.30662029      0.4480842820E-03
  -0.1244000000      1.30934143      0.4475200580E-03
  -0.1243000000      1.31206257      0.4469600553E-03
  -0.1242000000      1.31478371      0.4464042619E-03
  -0.1241000000      1.31750485      0.4458526657E-03
  -0.1240000000      1.32022599      0.4453052545E-03
  -0.1239000000      1.32294713      0.4447620162E-03
  -0.1238000000      1.32566826      0.4442229390E-03
  -0.1237000000      1.32838940      0.4436880106E-03
  -0.1236000000      1.33111054      0.4431572193E-03
  -0.1235000000      1.33383168      0.4426305530E-03
  -0.1234000000      1.33655282      0.4421079999E-03
  -0.1233000000      1.33927396      0.4415895480E-03
  -0.1232000000      1.34199509      0.4410751856E-03
  -0.1231000000      1.34471623      0.4405649008E-03
  -0.1230000000      1.34743737      0.4400586819E-03
  -0.1229000000      1.35015851      0.4395565171E-03
  -0.1228000000      1.35287965      0.4390583948E-03
  -0.1227000000      1.35560079      0.4385643032E-03
  -0.1226000000      1.35832192      0.4380742308E-03
  -0.1225000000      1.36104306      0.4375881661E-03
  -0.1224000000      1.36376420      0.4371060973E-03
  -0.1223000000      1.36648534      0.4366280132E-03
  -0.1222000000      1.36920648      0.4361539021E-03
  -0.1221000000      1.37192762      0.4356837528E-03
  -0.1220000000      1.37464875      0.4352175537E-03
  -0.1219000000      1.37736989      0.4347552936E-03
  -0.1218000000      1.38009103      0.4342969613E-03
  -0.1217000000      1.38281217      0.4338425454E-03
  -0.1216000000      1.38553331      0.4333920348E-03
  -0.1215000000      1.38825445      0.4329454183E-03
  -0.1214000000      1.39097559      0.4325026848E-03
  -0.1213000000      1.39369672      0.4320638233E-03
  -0.1212000000      1.39641786      0.4316288227E-03
  -0.1211000000      1.39913900      0.4311976722E-03
  -0.1210000000      1.40186014      0.4307703608E-03
  -0.1209000000      1.40458128      0.4303468776E-03
  -0.1208000000      1.40730242      0.4299272118E-03
  -0.1207000000      1.41002355      0.4295113527E-03
  -0.1206000000      1.41274469      0.4290992896E-03
  -0.1205000000      1.41546583      0.4286910118E-03
  -0.1204000000      1.41818697      0.4282865086E-03
  -0.1203000000      1.42090811      0.4278857697E-03
  -0.1202000000      1.42362925      0.4274887845E-03
  -0.1201000000      1.42635038      0.4270955424E-03
  -0.1200000000      1.42907152      0.4267060333E-03
  -0.1199000000      1.43179266      0.4263202466E-03
  -0.1198000000      1.43451380      0.4259381722E-03
  -0.1197000000      1.43723494      0.4255597999E-03
  -0.1196000000      1.43995608      0.4251851194E-03
  -0.1195000000      1.44267721      0.4248141208E-03
  -0.1194000000      1.44539835      0.4244467938E-03
  -0.1193000000      1.44811949      0.4240831287E-03
  -0.1192000000      1.45084063      0.4237231153E-03
  -0.1191000000      1.45356177      0.4233667440E-03
  -0.1190000000      1.45628291      0.4230140048E-03
  -0.1189000000      1.45900405      0.4226648880E-03
  -0.1188000000      1.46172518      0.4223193840E-03
  -0.1187000000      1.46444632      0.4219774832E-03
  -0.1186000000      1.46716746      0.4216391759E-03
  -0.1185000000      1.46988860      0.4213044527E-03
  -0.1184000000      1.47260974      0.4209733041E-03
  -0.1183000000      1.47533088      0.4206457209E-03
  -0.1182000000      1.47805201      0.4203216936E-03
  -0.1181000000      1.48077315      0.4200012130E-03
  -0.1180000000      1.48349429      0.4196842701E-03
  -0.1179000000      1.48621543      0.4193708556E-03
  -0.1178000000      1.48893657      0.4190609605E-03
  -0.1177000000      1.49165771      0.4187545759E-03
  -0.1176000000      1.49437884      0.4184516929E-03
  -0.1175000000      1.49709998      0.4181523025E-03
  -0.1174000000      1.49982112      0.4178563961E-03
  -0.1173000000      1.50254226      0.4175639649E-03
  -0.1172000000      1.50526340      0.4172750002E-03
  -0.1171000000      1.50798454      0.4169894936E-03
  -0.1170000000      1.51070567      0.4167074365E-03
  -0.1169000000      1.51342681      0.4164288205E-03
  -0.1168000000      1.51614795      0.4161536372E-03
  -0.1167000000      1.51886909      0.4158818784E-03
  -0.1166000000      1.52159023      0.4156135358E-03
  -0.1165000000      1.52431137      0.4153486012E-03
  -0.1164000000      1.52703251      0.4150870666E-03
  -0.1163000000      1.52975364      0.4148289240E-03
  -0.1162000000      1.53247478      0.4145741654E-03
  -0.1161000000      1.53519592      0.4143227830E-03
  -0.1160000000      1.53791706      0.4140747690E-03
  -0.1159000000      1.54063820      0.4138301156E-03
  -0.1158000000      1.54335934      0.4135888153E-03
  -0.1157000000      1.54608047      0.4133508604E-03
  -0.1156000000      1.54880161      0.4131162435E-03
  -0.1155000000      1.55152275      0.4128849570E-03
  -0.1154000000      1.55424389      0.4126569938E-03
  -0.1153000000      1.55696503      0.4124323464E-03
  -0.1152000000      1.55968617      0.4122110077E-03
  -0.1151000000      1.56240730      0.4119929706E-03
  -0.1150000000      1.56512844      0.4117782279E-03
  -0.1149000000      1.56784958      0.4115667728E-03
  -0.1148000000      1.57057072      0.4113585983E-03
  -0.1147000000      1.57329186      0.4111536975E-03
  -0.1146000000      1.57601300      0.4109520638E-03
  -0.1145000000      1.57873413      0.4107536904E-03
  -0.1144000000      1.58145527      0.4105585708E-03
  -0.1143000000      1.58417641      0.4103666984E-03
  -0.1142000000      1.58689755      0.4101780668E-03
  -0.1141000000      1.58961869      0.4099926695E-03
  -0.1140000000      1.59233983      0.4098105004E-03
  -0.1139000000      1.59506097      0.4096315531E-03
  -0.1138000000      1.59778210      0.4094558216E-03
  -0.1137000000      1.60050324      0.4092832997E-03
  -0.1136000000      1.60322438      0.4091139815E-03
  -0.1135000000      1.60594552      0.4089478610E-03
